comp,market,family,p,y
fifa.world,half_most_goals_2h,result,0.417,1
fifa.world,half_most_goals_tie,result,0.2749,0
fifa.world,ht_score_0_0,result,0.34385,1
fifa.world,ht_score_0_1,result,0.15985,0
fifa.world,ht_score_0_2,result,0.0363,0
fifa.world,ht_score_1_0,result,0.20825,0
fifa.world,ht_score_1_1,result,0.0954,0
fifa.world,ht_score_2_0,result,0.06415,0
fifa.world,htft_HH,result,0.2625,0
fifa.world,htft_HD,result,0.04755,0
fifa.world,htft_HA,result,0.0141,0
fifa.world,htft_DH,result,0.1618,0
fifa.world,htft_DD,result,0.1756,0
fifa.world,htft_DA,result,0.10905,1
fifa.world,htft_AH,result,0.02055,0
fifa.world,htft_AD,result,0.0491,0
fifa.world,htft_AA,result,0.15975,0
fifa.world,goals_over_0.5,goals,0.92515,1
fifa.world,goals_under_0.5,goals,0.07485,0
fifa.world,goals_over_1.5,goals,0.7376,1
fifa.world,goals_under_1.5,goals,0.2624,0
fifa.world,goals_over_2.5,goals,0.4892,0
fifa.world,goals_under_2.5,goals,0.5108,1
fifa.world,goals_over_3.5,goals,0.26795,0
fifa.world,goals_under_3.5,goals,0.73205,1
fifa.world,goals_over_4.5,goals,0.1259,0
fifa.world,goals_under_4.5,goals,0.8741,1
fifa.world,btts_yes,goals,0.4531,0
fifa.world,btts_no,goals,0.5468999999999999,1
fifa.world,team_goals_Belgium_over_0.5,goals,0.8433,0
fifa.world,team_goals_Belgium_over_1.5,goals,0.5531,0
fifa.world,team_goals_Belgium_over_2.5,goals,0.2861,0
fifa.world,team_goals_Morocco_over_0.5,goals,0.53495,1
fifa.world,team_goals_Morocco_over_1.5,goals,0.1778,1
fifa.world,team_goals_Morocco_over_2.5,goals,0.0413,0
fifa.world,result_Belgium,result,0.6317,0
fifa.world,result_draw,result,0.2225,0
fifa.world,result_Morocco,result,0.1458,1
fifa.world,double_chance_Belgium_draw,result,0.8542000000000001,0
fifa.world,double_chance_Morocco_draw,result,0.3683,1
fifa.world,double_chance_Belgium_Morocco,result,0.7775000000000001,1
fifa.world,dnb_Belgium,result,0.812475884244373,0
fifa.world,dnb_Morocco,result,0.187524115755627,1
fifa.world,win_margin_Belgium_1,result,0.2569,0
fifa.world,win_margin_Belgium_2,result,0.19355,0
fifa.world,win_margin_Belgium_3plus,result,0.18125,0
fifa.world,win_margin_Morocco_1,result,0.10415,0
fifa.world,win_margin_Morocco_2,result,0.03225,1
fifa.world,win_margin_Morocco_3plus,result,0.0094,0
fifa.world,score_0_0,result,0.07485,0
fifa.world,score_0_1,result,0.0539,0
fifa.world,score_0_2,result,0.0211,1
fifa.world,score_1_0,result,0.13365,0
fifa.world,score_1_1,result,0.10455,0
fifa.world,score_1_2,result,0.04085,0
fifa.world,score_2_0,result,0.12275,0
fifa.world,score_2_1,result,0.0973,0
fifa.world,score_2_2,result,0.0363,0
fifa.world,score_3_0,result,0.0775,0
fifa.world,score_3_1,result,0.05915,0
fifa.world,score_3_2,result,0.0231,0
fifa.world,score_4_0,result,0.03655,0
fifa.world,score_4_1,result,0.02745,0
fifa.world,goals_range_0_1,goals,0.2624,0
fifa.world,goals_range_2_3,goals,0.46965,1
fifa.world,goals_range_2_4,goals,0.6117,1
fifa.world,goals_range_1_3,goals,0.6572,1
fifa.world,goals_4plus,goals,0.26795,0
fifa.world,team_goals_range_Belgium_0_1,goals,0.4469,1
fifa.world,team_goals_range_Belgium_2plus,goals,0.5531,0
fifa.world,team_goals_range_Morocco_0_1,goals,0.8222,0
fifa.world,team_goals_range_Morocco_2plus,goals,0.1778,1
fifa.world,goals_1h_over_0.5,goals,0.69095,0
fifa.world,goals_1h_under_0.5,goals,0.30905,1
fifa.world,goals_2h_over_0.5,goals,0.7653,1
fifa.world,goals_1h_over_1.5,goals,0.3299,0
fifa.world,goals_1h_under_1.5,goals,0.6701,1
fifa.world,goals_2h_over_1.5,goals,0.4232,1
fifa.world,goals_1h_over_2.5,goals,0.1185,0
fifa.world,goals_1h_under_2.5,goals,0.8815,1
fifa.world,goals_2h_over_2.5,goals,0.17575,0
fifa.world,goal_both_halves,goals,0.5311,0
fifa.world,half_most_goals_1h,result,0.30785,0
fifa.world,half_most_goals_2h,result,0.4294,1
fifa.world,half_most_goals_tie,result,0.26275,0
fifa.world,ht_score_0_0,result,0.30905,1
fifa.world,ht_score_0_1,result,0.10265,0
fifa.world,ht_score_1_0,result,0.2584,0
fifa.world,ht_score_1_1,result,0.0862,0
fifa.world,ht_score_2_0,result,0.107,0
fifa.world,ht_score_2_1,result,0.0381,0
fifa.world,htft_HH,result,0.40855,0
fifa.world,htft_HD,result,0.0404,0
fifa.world,htft_HA,result,0.00735,0
fifa.world,htft_DH,result,0.19765,0
fifa.world,htft_DD,result,0.143,0
fifa.world,htft_DA,result,0.0608,1
fifa.world,htft_AH,result,0.0255,0
fifa.world,htft_AD,result,0.0391,0
fifa.world,htft_AA,result,0.07765,0
fifa.world,goals_over_0.5,goals,0.8909,1
fifa.world,goals_under_0.5,goals,0.1091,0
fifa.world,goals_over_1.5,goals,0.6531,1
fifa.world,goals_under_1.5,goals,0.3469,0
fifa.world,goals_over_2.5,goals,0.3883,1
fifa.world,goals_under_2.5,goals,0.6117,0
fifa.world,goals_over_3.5,goals,0.18825,1
fifa.world,goals_under_3.5,goals,0.81175,0
fifa.world,goals_over_4.5,goals,0.07725,1
fifa.world,goals_under_4.5,goals,0.92275,0
fifa.world,btts_yes,goals,0.4465,1
fifa.world,btts_no,goals,0.5535,0
fifa.world,team_goals_Croatia_over_0.5,goals,0.71745,1
fifa.world,team_goals_Croatia_over_1.5,goals,0.3565,1
fifa.world,team_goals_Croatia_over_2.5,goals,0.13435,1
fifa.world,team_goals_Canada_over_0.5,goals,0.61995,1
fifa.world,team_goals_Canada_over_1.5,goals,0.25605,0
fifa.world,team_goals_Canada_over_2.5,goals,0.0773,0
fifa.world,result_Croatia,result,0.43215,1
fifa.world,result_draw,result,0.2849,0
fifa.world,result_Canada,result,0.28295,0
fifa.world,double_chance_Croatia_draw,result,0.71705,1
fifa.world,double_chance_Canada_draw,result,0.56785,0
fifa.world,double_chance_Croatia_Canada,result,0.7151,1
fifa.world,dnb_Croatia,result,0.6043210739756677,1
fifa.world,dnb_Canada,result,0.39567892602433224,0
fifa.world,win_margin_Croatia_1,result,0.24225,0
fifa.world,win_margin_Croatia_2,result,0.1231,0
fifa.world,win_margin_Croatia_3plus,result,0.0668,1
fifa.world,win_margin_Canada_1,result,0.1762,0
fifa.world,win_margin_Canada_2,result,0.07685,0
fifa.world,win_margin_Canada_3plus,result,0.0299,0
fifa.world,score_0_0,result,0.1091,0
fifa.world,score_0_1,result,0.0991,0
fifa.world,score_0_2,result,0.05165,0
fifa.world,score_1_0,result,0.1387,0
fifa.world,score_1_1,result,0.13055,0
fifa.world,score_1_2,result,0.0636,0
fifa.world,score_1_3,result,0.02175,0
fifa.world,score_2_0,result,0.0826,0
fifa.world,score_2_1,result,0.08435,0
fifa.world,score_2_2,result,0.03935,0
fifa.world,score_3_0,result,0.0347,0
fifa.world,score_3_1,result,0.03455,0
fifa.world,goals_range_0_1,goals,0.3469,0
fifa.world,goals_range_2_3,goals,0.46485,0
fifa.world,goals_range_2_4,goals,0.57585,0
fifa.world,goals_range_1_3,goals,0.70265,0
fifa.world,goals_4plus,goals,0.18825,1
fifa.world,team_goals_range_Croatia_0_1,goals,0.6435,0
fifa.world,team_goals_range_Croatia_2plus,goals,0.3565,1
fifa.world,team_goals_range_Canada_0_1,goals,0.74395,1
fifa.world,team_goals_range_Canada_2plus,goals,0.25605,0
fifa.world,goals_1h_over_0.5,goals,0.63345,1
fifa.world,goals_1h_under_0.5,goals,0.36655,0
fifa.world,goals_2h_over_0.5,goals,0.7064,1
fifa.world,goals_1h_over_1.5,goals,0.2658,1
fifa.world,goals_1h_under_1.5,goals,0.7342,0
fifa.world,goals_2h_over_1.5,goals,0.35055,1
fifa.world,goals_1h_over_2.5,goals,0.07935,1
fifa.world,goals_1h_under_2.5,goals,0.92065,0
fifa.world,goals_2h_over_2.5,goals,0.1288,0
fifa.world,goal_both_halves,goals,0.44895,1
fifa.world,half_most_goals_1h,result,0.29845,1
fifa.world,half_most_goals_2h,result,0.4156,0
fifa.world,half_most_goals_tie,result,0.28595,0
fifa.world,ht_score_0_0,result,0.36655,0
fifa.world,ht_score_0_1,result,0.15945,0
fifa.world,ht_score_0_2,result,0.03495,0
fifa.world,ht_score_1_0,result,0.2082,0
fifa.world,ht_score_1_1,result,0.0927,0
fifa.world,ht_score_2_0,result,0.0588,0
fifa.world,htft_HH,result,0.2501,1
fifa.world,htft_HD,result,0.0468,0
fifa.world,htft_HA,result,0.01495,0
fifa.world,htft_DH,result,0.16195,0
fifa.world,htft_DD,result,0.19375,0
fifa.world,htft_DA,result,0.1084,0
fifa.world,htft_AH,result,0.0201,0
fifa.world,htft_AD,result,0.04435,0
fifa.world,htft_AA,result,0.1596,0
fifa.world,goals_over_0.5,goals,0.9072,1
fifa.world,goals_under_0.5,goals,0.0928,0
fifa.world,goals_over_1.5,goals,0.6893,1
fifa.world,goals_under_1.5,goals,0.3107,0
fifa.world,goals_over_2.5,goals,0.4349,0
fifa.world,goals_under_2.5,goals,0.5651,1
fifa.world,goals_over_3.5,goals,0.22045,0
fifa.world,goals_under_3.5,goals,0.77955,1
fifa.world,goals_over_4.5,goals,0.0975,0
fifa.world,goals_under_4.5,goals,0.9025,1
fifa.world,btts_yes,goals,0.46995,1
fifa.world,btts_no,goals,0.53005,0
fifa.world,team_goals_Spain_over_0.5,goals,0.75825,1
fifa.world,team_goals_Spain_over_1.5,goals,0.41845,0
fifa.world,team_goals_Spain_over_2.5,goals,0.1763,0
fifa.world,team_goals_Germany_over_0.5,goals,0.6189,1
fifa.world,team_goals_Germany_over_1.5,goals,0.2555,0
fifa.world,team_goals_Germany_over_2.5,goals,0.0777,0
fifa.world,result_Spain,result,0.47915,0
fifa.world,result_draw,result,0.2632,1
fifa.world,result_Germany,result,0.25765,0
fifa.world,double_chance_Spain_draw,result,0.7423500000000001,1
fifa.world,double_chance_Germany_draw,result,0.52085,1
fifa.world,double_chance_Spain_Germany,result,0.7368,0
fifa.world,win_margin_Spain_1,result,0.2475,0
fifa.world,win_margin_Spain_2,result,0.1404,0
fifa.world,win_margin_Spain_3plus,result,0.09125,0
fifa.world,win_margin_Germany_1,result,0.164,0
fifa.world,win_margin_Germany_2,result,0.0678,0
fifa.world,win_margin_Germany_3plus,result,0.02585,0
fifa.world,score_0_0,result,0.0928,0
fifa.world,score_0_1,result,0.08695,0
fifa.world,score_0_2,result,0.04335,0
fifa.world,score_1_0,result,0.13095,0
fifa.world,score_1_1,result,0.1212,1
fifa.world,score_1_2,result,0.06085,0
fifa.world,score_1_3,result,0.02085,0
fifa.world,score_2_0,result,0.08985,0
fifa.world,score_2_1,result,0.0923,0
fifa.world,score_2_2,result,0.04175,0
fifa.world,score_3_0,result,0.04675,0
fifa.world,score_3_1,result,0.04205,0
fifa.world,score_3_2,result,0.0213,0
fifa.world,goals_range_0_1,goals,0.3107,0
fifa.world,goals_range_2_3,goals,0.46885,1
fifa.world,goals_range_2_4,goals,0.5918,1
fifa.world,goals_range_1_3,goals,0.68675,1
fifa.world,goals_4plus,goals,0.22045,0
fifa.world,team_goals_range_Spain_0_1,goals,0.58155,1
fifa.world,team_goals_range_Spain_2plus,goals,0.41845,0
fifa.world,team_goals_range_Germany_0_1,goals,0.7445,1
fifa.world,team_goals_range_Germany_2plus,goals,0.2555,0
fifa.world,goals_1h_over_0.5,goals,0.6626,0
fifa.world,goals_1h_under_0.5,goals,0.3374,1
fifa.world,goals_2h_over_0.5,goals,0.72845,1
fifa.world,goals_1h_over_1.5,goals,0.2964,0
fifa.world,goals_1h_under_1.5,goals,0.7036,1
fifa.world,goals_2h_over_1.5,goals,0.3812,1
fifa.world,goals_1h_over_2.5,goals,0.0959,0
fifa.world,goals_1h_under_2.5,goals,0.9041,1
fifa.world,goals_2h_over_2.5,goals,0.14955,0
fifa.world,goal_both_halves,goals,0.48385,0
fifa.world,half_most_goals_1h,result,0.30795,0
fifa.world,half_most_goals_2h,result,0.42015,1
fifa.world,half_most_goals_tie,result,0.2719,0
fifa.world,ht_score_0_0,result,0.3374,1
fifa.world,ht_score_0_1,result,0.1484,0
fifa.world,ht_score_0_2,result,0.0333,0
fifa.world,ht_score_1_0,result,0.2178,0
fifa.world,ht_score_1_1,result,0.0954,0
fifa.world,ht_score_2_0,result,0.0718,0
fifa.world,htft_HH,result,0.28635,0
fifa.world,htft_HD,result,0.04625,0
fifa.world,htft_HA,result,0.0134,0
fifa.world,htft_DH,result,0.1708,0
fifa.world,htft_DD,result,0.1718,1
fifa.world,htft_DA,result,0.09715,0
fifa.world,htft_AH,result,0.022,0
fifa.world,htft_AD,result,0.04515,0
fifa.world,htft_AA,result,0.1471,0
fifa.world,goals_over_0.5,goals,0.93145,1
fifa.world,goals_under_0.5,goals,0.06855,0
fifa.world,goals_over_1.5,goals,0.74555,1
fifa.world,goals_under_1.5,goals,0.25445,0
fifa.world,goals_over_2.5,goals,0.49565,1
fifa.world,goals_under_2.5,goals,0.50435,0
fifa.world,goals_over_3.5,goals,0.28085,1
fifa.world,goals_under_3.5,goals,0.71915,0
fifa.world,goals_over_4.5,goals,0.1373,1
fifa.world,goals_under_4.5,goals,0.8627,0
fifa.world,btts_yes,goals,0.4195,1
fifa.world,btts_no,goals,0.5805,0
fifa.world,team_goals_Cameroon_over_0.5,goals,0.4832,1
fifa.world,team_goals_Cameroon_over_1.5,goals,0.14475,1
fifa.world,team_goals_Cameroon_over_2.5,goals,0.02935,1
fifa.world,team_goals_Serbia_over_0.5,goals,0.86775,1
fifa.world,team_goals_Serbia_over_1.5,goals,0.59475,1
fifa.world,team_goals_Serbia_over_2.5,goals,0.32605,1
fifa.world,result_Cameroon,result,0.1108,0
fifa.world,result_draw,result,0.19635,1
fifa.world,result_Serbia,result,0.69285,0
fifa.world,double_chance_Cameroon_draw,result,0.30715,1
fifa.world,double_chance_Serbia_draw,result,0.8892,1
fifa.world,double_chance_Cameroon_Serbia,result,0.80365,0
fifa.world,win_margin_Cameroon_1,result,0.0825,0
fifa.world,win_margin_Cameroon_2,result,0.02315,0
fifa.world,win_margin_Cameroon_3plus,result,0.00515,0
fifa.world,win_margin_Serbia_1,result,0.2564,0
fifa.world,win_margin_Serbia_2,result,0.21375,0
fifa.world,win_margin_Serbia_3plus,result,0.2227,0
fifa.world,score_0_0,result,0.06855,0
fifa.world,score_0_1,result,0.1412,0
fifa.world,score_0_2,result,0.14035,0
fifa.world,score_0_3,result,0.0912,0
fifa.world,score_0_4,result,0.0468,0
fifa.world,score_1_0,result,0.0447,0
fifa.world,score_1_1,result,0.0942,0
fifa.world,score_1_2,result,0.09045,0
fifa.world,score_1_3,result,0.0606,0
fifa.world,score_1_4,result,0.03065,0
fifa.world,score_2_1,result,0.0303,0
fifa.world,score_2_2,result,0.0294,0
fifa.world,score_2_3,result,0.022,0
fifa.world,goals_range_0_1,goals,0.25445,0
fifa.world,goals_range_2_3,goals,0.4647,0
fifa.world,goals_range_2_4,goals,0.60825,0
fifa.world,goals_range_1_3,goals,0.6506,0
fifa.world,goals_4plus,goals,0.28085,1
fifa.world,team_goals_range_Cameroon_0_1,goals,0.85525,0
fifa.world,team_goals_range_Cameroon_2plus,goals,0.14475,1
fifa.world,team_goals_range_Serbia_0_1,goals,0.40525,0
fifa.world,team_goals_range_Serbia_2plus,goals,0.59475,1
fifa.world,goals_1h_over_0.5,goals,0.6999,1
fifa.world,goals_1h_under_0.5,goals,0.3001,0
fifa.world,goals_2h_over_0.5,goals,0.76685,1
fifa.world,goals_1h_over_1.5,goals,0.3345,1
fifa.world,goals_1h_under_1.5,goals,0.6655,0
fifa.world,goals_2h_over_1.5,goals,0.43155,1
fifa.world,goals_1h_over_2.5,goals,0.12255,1
fifa.world,goals_1h_under_2.5,goals,0.87745,0
fifa.world,goals_2h_over_2.5,goals,0.18625,1
fifa.world,goal_both_halves,goals,0.5353,1
fifa.world,half_most_goals_1h,result,0.3123,0
fifa.world,half_most_goals_2h,result,0.4349,0
fifa.world,half_most_goals_tie,result,0.2528,1
fifa.world,ht_score_0_0,result,0.3001,0
fifa.world,ht_score_0_1,result,0.2746,0
fifa.world,ht_score_0_2,result,0.12145,0
fifa.world,ht_score_1_0,result,0.0908,0
fifa.world,ht_score_1_1,result,0.0773,0
fifa.world,ht_score_1_2,result,0.03775,1
fifa.world,htft_HH,result,0.05815,0
fifa.world,htft_HD,result,0.0332,0
fifa.world,htft_HA,result,0.02685,0
fifa.world,htft_DH,result,0.04615,0
fifa.world,htft_DD,result,0.12695,0
fifa.world,htft_DA,result,0.2097,0
fifa.world,htft_AH,result,0.0065,0
fifa.world,htft_AD,result,0.0362,1
fifa.world,htft_AA,result,0.4563,0
fifa.world,goals_over_0.5,goals,0.928,1
fifa.world,goals_under_0.5,goals,0.072,0
fifa.world,goals_over_1.5,goals,0.7363,1
fifa.world,goals_under_1.5,goals,0.2637,0
fifa.world,goals_over_2.5,goals,0.4824,1
fifa.world,goals_under_2.5,goals,0.5176,0
fifa.world,goals_over_3.5,goals,0.26165,1
fifa.world,goals_under_3.5,goals,0.73835,0
fifa.world,goals_over_4.5,goals,0.12285,1
fifa.world,goals_under_4.5,goals,0.87715,0
fifa.world,btts_yes,goals,0.43785,1
fifa.world,btts_no,goals,0.5621499999999999,0
fifa.world,team_goals_South Korea_over_0.5,goals,0.84835,1
fifa.world,team_goals_South Korea_over_1.5,goals,0.563,1
fifa.world,team_goals_South Korea_over_2.5,goals,0.29,0
fifa.world,team_goals_Ghana_over_0.5,goals,0.5175,1
fifa.world,team_goals_Ghana_over_1.5,goals,0.16405,1
fifa.world,team_goals_Ghana_over_2.5,goals,0.0384,1
fifa.world,result_South Korea,result,0.64895,0
fifa.world,result_draw,result,0.21335,0
fifa.world,result_Ghana,result,0.1377,1
fifa.world,double_chance_South Korea_draw,result,0.8623000000000001,0
fifa.world,double_chance_Ghana_draw,result,0.35105,1
fifa.world,double_chance_South Korea_Ghana,result,0.7866500000000001,1
fifa.world,dnb_South Korea,result,0.8249539185152227,0
fifa.world,dnb_Ghana,result,0.17504608148477718,1
fifa.world,win_margin_South Korea_1,result,0.2573,0
fifa.world,win_margin_South Korea_2,result,0.20305,0
fifa.world,win_margin_South Korea_3plus,result,0.1886,0
fifa.world,win_margin_Ghana_1,result,0.09905,1
fifa.world,win_margin_Ghana_2,result,0.0308,0
fifa.world,win_margin_Ghana_3plus,result,0.00785,0
fifa.world,score_0_0,result,0.072,0
fifa.world,score_0_1,result,0.05405,0
fifa.world,score_1_0,result,0.13765,0
fifa.world,score_1_1,result,0.101,0
fifa.world,score_1_2,result,0.036,0
fifa.world,score_2_0,result,0.13295,0
fifa.world,score_2_1,result,0.0965,0
fifa.world,score_2_2,result,0.03335,0
fifa.world,score_3_0,result,0.0831,0
fifa.world,score_3_1,result,0.0588,0
fifa.world,score_3_2,result,0.0206,0
fifa.world,score_4_0,result,0.0374,0
fifa.world,score_4_1,result,0.02865,0
fifa.world,goals_range_0_1,goals,0.2637,0
fifa.world,goals_range_2_3,goals,0.47465,0
fifa.world,goals_range_2_4,goals,0.61345,0
fifa.world,goals_range_1_3,goals,0.66635,0
fifa.world,goals_4plus,goals,0.26165,1
fifa.world,team_goals_range_South Korea_0_1,goals,0.437,0
fifa.world,team_goals_range_South Korea_2plus,goals,0.563,1
fifa.world,team_goals_range_Ghana_0_1,goals,0.83595,0
fifa.world,team_goals_range_Ghana_2plus,goals,0.16405,1
fifa.world,goals_1h_over_0.5,goals,0.6923,1
fifa.world,goals_1h_under_0.5,goals,0.3077,0
fifa.world,goals_2h_over_0.5,goals,0.7609,1
fifa.world,goals_1h_over_1.5,goals,0.32965,1
fifa.world,goals_1h_under_1.5,goals,0.67035,0
fifa.world,goals_2h_over_1.5,goals,0.4207,1
fifa.world,goals_1h_over_2.5,goals,0.1139,0
fifa.world,goals_1h_under_2.5,goals,0.8861,1
fifa.world,goals_2h_over_2.5,goals,0.17415,1
fifa.world,goal_both_halves,goals,0.5252,1
fifa.world,half_most_goals_1h,result,0.3102,0
fifa.world,half_most_goals_2h,result,0.4302,1
fifa.world,half_most_goals_tie,result,0.2596,0
fifa.world,ht_score_0_0,result,0.3077,0
fifa.world,ht_score_0_1,result,0.0991,0
fifa.world,ht_score_1_0,result,0.26355,0
fifa.world,ht_score_1_1,result,0.08695,0
fifa.world,ht_score_2_0,result,0.11235,0
fifa.world,ht_score_2_1,result,0.03675,0
fifa.world,htft_HH,result,0.4206,0
fifa.world,htft_HD,result,0.03685,0
fifa.world,htft_HA,result,0.0078,0
fifa.world,htft_DH,result,0.20515,0
fifa.world,htft_DD,result,0.138,0
fifa.world,htft_DA,result,0.0577,0
fifa.world,htft_AH,result,0.0232,0
fifa.world,htft_AD,result,0.0385,0
fifa.world,htft_AA,result,0.0722,1
fifa.world,goals_over_0.5,goals,0.9525,1
fifa.world,goals_under_0.5,goals,0.0475,0
fifa.world,goals_over_1.5,goals,0.80525,0
fifa.world,goals_under_1.5,goals,0.19475,1
fifa.world,goals_over_2.5,goals,0.57935,0
fifa.world,goals_under_2.5,goals,0.42065,1
fifa.world,goals_over_3.5,goals,0.35825,0
fifa.world,goals_under_3.5,goals,0.64175,1
fifa.world,goals_over_4.5,goals,0.194,0
fifa.world,goals_under_4.5,goals,0.806,1
fifa.world,btts_yes,goals,0.39985,0
fifa.world,btts_no,goals,0.60015,1
fifa.world,team_goals_Brazil_over_0.5,goals,0.916,1
fifa.world,team_goals_Brazil_over_1.5,goals,0.7041,0
fifa.world,team_goals_Brazil_over_2.5,goals,0.44055,0
fifa.world,team_goals_Switzerland_over_0.5,goals,0.43635,0
fifa.world,team_goals_Switzerland_over_1.5,goals,0.1113,0
fifa.world,team_goals_Switzerland_over_2.5,goals,0.02095,0
fifa.world,result_Brazil,result,0.78875,1
fifa.world,result_draw,result,0.1463,0
fifa.world,result_Switzerland,result,0.06495,0
fifa.world,double_chance_Brazil_draw,result,0.9350499999999999,1
fifa.world,double_chance_Switzerland_draw,result,0.21125,0
fifa.world,double_chance_Brazil_Switzerland,result,0.8536999999999999,1
fifa.world,dnb_Brazil,result,0.9239194096286752,1
fifa.world,dnb_Switzerland,result,0.07608059037132482,0
fifa.world,win_margin_Brazil_1,result,0.22685,1
fifa.world,win_margin_Brazil_2,result,0.22715,0
fifa.world,win_margin_Brazil_3plus,result,0.33475,0
fifa.world,win_margin_Switzerland_1,result,0.0508,0
fifa.world,win_margin_Switzerland_2,result,0.0115,0
fifa.world,win_margin_Switzerland_3plus,result,0.00265,0
fifa.world,score_0_0,result,0.0475,0
fifa.world,score_0_1,result,0.02705,0
fifa.world,score_1_0,result,0.1202,1
fifa.world,score_1_1,result,0.06995,0
fifa.world,score_2_0,result,0.1483,0
fifa.world,score_2_1,result,0.0847,0
fifa.world,score_2_2,result,0.02475,0
fifa.world,score_3_0,result,0.117,0
fifa.world,score_3_1,result,0.06515,0
fifa.world,score_4_0,result,0.07095,0
fifa.world,score_4_1,result,0.0441,0
fifa.world,goals_range_0_1,goals,0.19475,1
fifa.world,goals_range_2_3,goals,0.447,0
