event_id,comp,date,team,opponent,home_away,goals_for,goals_against,corners_for,corners_against,yellows_for,yellows_against,reds_for,reds_against,fouls_for,fouls_against,shots_for,shots_against,sot_for,sot_against,offsides_for,offsides_against,tackles_for,tackles_against,saves_for,saves_against,goals_1h_for,cards_1h_for,possession
634361,concacaf.nations.league,2022-06-13,Trinidad and Tobago,St. Vincent and the Grenadines,home,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0
634361,concacaf.nations.league,2022-06-13,St. Vincent and the Grenadines,Trinidad and Tobago,away,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
634358,concacaf.nations.league,2022-06-14,Guatemala,Dominican Republic,home,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
634358,concacaf.nations.league,2022-06-14,Dominican Republic,Guatemala,away,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634359,concacaf.nations.league,2022-06-14,Nicaragua,Bahamas,home,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0
634359,concacaf.nations.league,2022-06-14,Bahamas,Nicaragua,away,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634304,concacaf.nations.league,2022-06-14,Honduras,Canada,home,2.0,1.0,2.0,4.0,1.0,7.0,0.0,2.0,17.0,18.0,6.0,9.0,3.0,2.0,0.0,0.0,16.0,17.0,1.0,1.0,1,0,38.5
634304,concacaf.nations.league,2022-06-14,Canada,Honduras,away,1.0,2.0,4.0,2.0,7.0,1.0,2.0,0.0,18.0,17.0,9.0,6.0,2.0,3.0,0.0,0.0,17.0,16.0,1.0,1.0,0,3,61.5
634365,concacaf.nations.league,2022-06-14,Bonaire,US Virgin Islands,home,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0
634365,concacaf.nations.league,2022-06-14,US Virgin Islands,Bonaire,away,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634364,concacaf.nations.league,2022-06-14,Turks and Caicos Islands,Sint Maarten,home,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0
634364,concacaf.nations.league,2022-06-14,Sint Maarten,Turks and Caicos Islands,away,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634362,concacaf.nations.league,2022-06-14,Bermuda,Montserrat,home,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634362,concacaf.nations.league,2022-06-14,Montserrat,Bermuda,away,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
634360,concacaf.nations.league,2022-06-14,French Guiana,Belize,home,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634360,concacaf.nations.league,2022-06-14,Belize,French Guiana,away,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634363,concacaf.nations.league,2022-06-14,Haiti,Guyana,home,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634363,concacaf.nations.league,2022-06-14,Guyana,Haiti,away,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634305,concacaf.nations.league,2022-06-15,Jamaica,Mexico,home,1.0,1.0,4.0,6.0,3.0,1.0,0.0,0.0,14.0,18.0,8.0,18.0,3.0,7.0,2.0,1.0,14.0,14.0,6.0,1.0,1,1,37.5
634305,concacaf.nations.league,2022-06-15,Mexico,Jamaica,away,1.0,1.0,6.0,4.0,1.0,3.0,0.0,0.0,18.0,14.0,18.0,8.0,7.0,3.0,1.0,2.0,14.0,14.0,1.0,6.0,1,1,62.5
634303,concacaf.nations.league,2022-06-15,El Salvador,United States,home,1.0,1.0,3.0,7.0,1.0,3.0,1.0,1.0,16.0,12.0,5.0,10.0,1.0,6.0,1.0,2.0,20.0,13.0,4.0,0.0,1,0,36.3
634303,concacaf.nations.league,2022-06-15,United States,El Salvador,away,1.0,1.0,7.0,3.0,3.0,1.0,1.0,1.0,12.0,16.0,10.0,5.0,6.0,1.0,2.0,1.0,13.0,20.0,0.0,4.0,0,1,63.7
634369,concacaf.nations.league,2023-03-23,British Virgin Islands,Puerto Rico,home,1.0,3.0,,,,,,,,,,,,,,,,,,,1,2,
634369,concacaf.nations.league,2023-03-23,Puerto Rico,British Virgin Islands,away,3.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
634367,concacaf.nations.league,2023-03-23,St. Martin,St. Kitts and Nevis,home,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634367,concacaf.nations.league,2023-03-23,St. Kitts and Nevis,St. Martin,away,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0
634371,concacaf.nations.league,2023-03-23,French Guiana,Dominican Republic,home,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634371,concacaf.nations.league,2023-03-23,Dominican Republic,French Guiana,away,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634366,concacaf.nations.league,2023-03-23,Barbados,Cuba,home,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0
634366,concacaf.nations.league,2023-03-23,Cuba,Barbados,away,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0
634368,concacaf.nations.league,2023-03-23,Guadeloupe,Antigua and Barbuda,home,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634368,concacaf.nations.league,2023-03-23,Antigua and Barbuda,Guadeloupe,away,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634306,concacaf.nations.league,2023-03-24,Suriname,Mexico,home,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,22.0,26.0,10.0,14.0,3.0,5.0,4.0,3.0,17.0,7.0,4.0,3.0,0,1,42.3
634306,concacaf.nations.league,2023-03-24,Mexico,Suriname,away,2.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,26.0,22.0,14.0,10.0,5.0,3.0,3.0,4.0,7.0,17.0,3.0,4.0,0,1,57.7
634370,concacaf.nations.league,2023-03-24,Anguilla,St. Lucia,home,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634370,concacaf.nations.league,2023-03-24,St. Lucia,Anguilla,away,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0
634374,concacaf.nations.league,2023-03-24,Bahamas,Trinidad and Tobago,home,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634374,concacaf.nations.league,2023-03-24,Trinidad and Tobago,Bahamas,away,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0
634307,concacaf.nations.league,2023-03-25,Grenada,United States,home,1.0,7.0,4.0,8.0,2.0,1.0,0.0,0.0,11.0,8.0,7.0,19.0,3.0,12.0,0.0,4.0,13.0,11.0,5.0,2.0,1,0,31.8
634307,concacaf.nations.league,2023-03-25,United States,Grenada,away,7.0,1.0,8.0,4.0,1.0,2.0,0.0,0.0,8.0,11.0,19.0,7.0,12.0,3.0,4.0,0.0,11.0,13.0,2.0,5.0,4,0,68.2
634373,concacaf.nations.league,2023-03-25,Nicaragua,St. Vincent and the Grenadines,home,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0
634373,concacaf.nations.league,2023-03-25,St. Vincent and the Grenadines,Nicaragua,away,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
634372,concacaf.nations.league,2023-03-25,Belize,Guatemala,home,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
634372,concacaf.nations.league,2023-03-25,Guatemala,Belize,away,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
634378,concacaf.nations.league,2023-03-25,Bermuda,Guyana,home,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634378,concacaf.nations.league,2023-03-25,Guyana,Bermuda,away,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634376,concacaf.nations.league,2023-03-25,Turks and Caicos Islands,US Virgin Islands,home,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634376,concacaf.nations.league,2023-03-25,US Virgin Islands,Turks and Caicos Islands,away,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634375,concacaf.nations.league,2023-03-25,Sint Maarten,Bonaire,home,6.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634375,concacaf.nations.league,2023-03-25,Bonaire,Sint Maarten,away,1.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
634377,concacaf.nations.league,2023-03-25,Montserrat,Haiti,home,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
634377,concacaf.nations.league,2023-03-25,Haiti,Montserrat,away,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634309,concacaf.nations.league,2023-03-25,Martinique,Costa Rica,home,1.0,2.0,3.0,8.0,1.0,0.0,1.0,0.0,16.0,10.0,4.0,28.0,1.0,9.0,1.0,0.0,22.0,32.0,8.0,0.0,1,1,36.4
634309,concacaf.nations.league,2023-03-25,Costa Rica,Martinique,away,2.0,1.0,8.0,3.0,0.0,1.0,0.0,1.0,10.0,16.0,28.0,4.0,9.0,1.0,0.0,1.0,32.0,22.0,0.0,8.0,0,0,63.6
634308,concacaf.nations.league,2023-03-26,Curaçao,Canada,home,0.0,2.0,3.0,5.0,1.0,2.0,1.0,0.0,19.0,13.0,2.0,7.0,1.0,4.0,1.0,2.0,17.0,14.0,2.0,1.0,0,2,37.7
634308,concacaf.nations.league,2023-03-26,Canada,Curaçao,away,2.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,13.0,19.0,7.0,2.0,4.0,1.0,2.0,1.0,14.0,17.0,1.0,2.0,2,1,62.3
634381,concacaf.nations.league,2023-03-26,Antigua and Barbuda,Barbados,home,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634381,concacaf.nations.league,2023-03-26,Barbados,Antigua and Barbuda,away,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634380,concacaf.nations.league,2023-03-26,Cuba,Guadeloupe,home,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634380,concacaf.nations.league,2023-03-26,Guadeloupe,Cuba,away,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0
634382,concacaf.nations.league,2023-03-26,Puerto Rico,Cayman Islands,home,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0
634382,concacaf.nations.league,2023-03-26,Cayman Islands,Puerto Rico,away,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0
634310,concacaf.nations.league,2023-03-27,Mexico,Jamaica,home,2.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,10.0,12.0,25.0,6.0,4.0,4.0,1.0,2.0,12.0,14.0,3.0,2.0,3,0,69.4
634310,concacaf.nations.league,2023-03-27,Jamaica,Mexico,away,2.0,2.0,7.0,9.0,0.0,1.0,0.0,0.0,12.0,10.0,6.0,25.0,4.0,4.0,2.0,1.0,14.0,12.0,2.0,3.0,1,0,30.6
634385,concacaf.nations.league,2023-03-27,St. Vincent and the Grenadines,Bahamas,home,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634385,concacaf.nations.league,2023-03-27,Bahamas,St. Vincent and the Grenadines,away,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634387,concacaf.nations.league,2023-03-27,Dominican Republic,Belize,home,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
634387,concacaf.nations.league,2023-03-27,Belize,Dominican Republic,away,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0
634379,concacaf.nations.league,2023-03-27,St. Kitts and Nevis,Aruba,home,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634379,concacaf.nations.league,2023-03-27,Aruba,St. Kitts and Nevis,away,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634384,concacaf.nations.league,2023-03-27,St. Lucia,Dominica,home,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0
634384,concacaf.nations.league,2023-03-27,Dominica,St. Lucia,away,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
634311,concacaf.nations.league,2023-03-27,United States,El Salvador,home,1.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,16.0,11.0,16.0,4.0,4.0,0.0,2.0,5.0,20.0,28.0,0.0,3.0,0,0,58.3
634311,concacaf.nations.league,2023-03-27,El Salvador,United States,away,0.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,11.0,16.0,4.0,16.0,0.0,4.0,5.0,2.0,28.0,20.0,3.0,0.0,0,0,41.7
634383,concacaf.nations.league,2023-03-28,Trinidad and Tobago,Nicaragua,home,1.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0
634383,concacaf.nations.league,2023-03-28,Nicaragua,Trinidad and Tobago,away,1.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
634386,concacaf.nations.league,2023-03-28,Guatemala,French Guiana,home,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
